C:\Users\Johannes\PycharmProjects\kaggle-calories_2025-5\.venv\Scripts\python.exe C:\Users\Johannes\PycharmProjects\kaggle-calories_2025-5\feature_selection\fs11_map_original_dataset_targets_min_nunique_from_fc8_fc9.py
df_train_features.shape=(750000, 254)
len(FEATURES_ALREADY_FOUND)=0
Starting Forward Feature Selection.
Original Features (always selected): ['Sex', 'Age', 'Height', 'Weight', 'Duration', 'Heart_Rate', 'Body_Temp']
Initial features to select: []
Initial features to discard: []
Scoring baseline model
Baseline score: 0.05958 ((750000, 7)) (15.12s)
Round 0
0  /253 Feature map_orig_targets_min_Age_Body_Temp                                                             : score 0.05957 (-0.00001)
230/253 Feature map_orig_targets_nunique_Sex_Height_Weight_Duration_Body_Temp                                  : score 0.05953 (-0.00005)
231/253 Feature map_orig_targets_nunique_Sex_Height_Weight_Duration_Heart_Rate_Body_Temp                       : score 0.05953 (-0.00004)
232/253 Feature map_orig_targets_nunique_Sex_Height_Weight_Duration_Heart_Rate                                 : score 0.05956 (-0.00002)
233/253 Feature map_orig_targets_nunique_Sex_Height_Weight_Duration                                            : score 0.05956 (-0.00002)
234/253 Feature map_orig_targets_nunique_Sex_Height_Weight_Heart_Rate_Body_Temp                                : score 0.05957 (-0.00001)
235/253 Feature map_orig_targets_nunique_Sex_Height_Weight_Heart_Rate                                          : score 0.05957 (-0.00001)
236/253 Feature map_orig_targets_nunique_Sex_Height_Weight                                                     : score 0.05961 (0.00003)
237/253 Feature map_orig_targets_nunique_Sex                                                                   : score 0.05955 (-0.00003)
238/253 Feature map_orig_targets_nunique_Sex_Weight_Body_Temp                                                  : score 0.05956 (-0.00002)
239/253 Feature map_orig_targets_nunique_Sex_Weight_Duration_Body_Temp                                         : score 0.05955 (-0.00003)
240/253 Feature map_orig_targets_nunique_Sex_Weight_Duration_Heart_Rate_Body_Temp                              : score 0.05958 (-0.00000)
241/253 Feature map_orig_targets_nunique_Sex_Weight_Duration_Heart_Rate                                        : score 0.05952 (-0.00006)
242/253 Feature map_orig_targets_nunique_Sex_Weight_Duration                                                   : score 0.05958 (-0.00000)
243/253 Feature map_orig_targets_nunique_Sex_Weight_Heart_Rate_Body_Temp                                       : score 0.05947 (-0.00011)
244/253 Feature map_orig_targets_nunique_Sex_Weight_Heart_Rate                                                 : score 0.05960 (0.00002)
245/253 Feature map_orig_targets_nunique_Sex_Weight                                                            : score 0.05957 (-0.00001)
246/253 Feature map_orig_targets_nunique_Weight_Body_Temp                                                      : score 0.05957 (-0.00001)
247/253 Feature map_orig_targets_nunique_Weight_Duration_Body_Temp                                             : score 0.05957 (-0.00001)
248/253 Feature map_orig_targets_nunique_Weight_Duration_Heart_Rate_Body_Temp                                  : score 0.05959 (0.00001)
249/253 Feature map_orig_targets_nunique_Weight_Duration_Heart_Rate                                            : score 0.05954 (-0.00004)
250/253 Feature map_orig_targets_nunique_Weight_Duration                                                       : score 0.05956 (-0.00002)
251/253 Feature map_orig_targets_nunique_Weight_Heart_Rate_Body_Temp                                           : score 0.05951 (-0.00007)
252/253 Feature map_orig_targets_nunique_Weight_Heart_Rate                                                     : score 0.05955 (-0.00003)
253/253 Feature map_orig_targets_nunique_Weight                                                                : score 0.05968 (0.00010)
Feature to select: map_orig_targets_nunique_Sex_Weight_Heart_Rate_Body_Temp, score: -0.05946666182068725
Features selected: ['map_orig_targets_nunique_Sex_Weight_Heart_Rate_Body_Temp']
Round 1
0  /252 Feature map_orig_targets_min_Age_Body_Temp                                                             : score 0.05958 (0.00011)
1  /252 Feature map_orig_targets_min_Age_Duration_Body_Temp                                                    : score 0.05959 (0.00013)
2  /252 Feature map_orig_targets_min_Age_Duration_Heart_Rate_Body_Temp                                         : score 0.05953 (0.00006)
3  /252 Feature map_orig_targets_min_Age_Duration_Heart_Rate                                                   : score 0.05954 (0.00008)
4  /252 Feature map_orig_targets_min_Age_Duration                                                              : score 0.05970 (0.00024)
5  /252 Feature map_orig_targets_min_Age_Heart_Rate_Body_Temp                                                  : score 0.05954 (0.00008)
6  /252 Feature map_orig_targets_min_Age_Heart_Rate                                                            : score 0.05963 (0.00017)
7  /252 Feature map_orig_targets_min_Age_Height_Body_Temp                                                      : score 0.05956 (0.00010)
8  /252 Feature map_orig_targets_min_Age_Height_Duration_Body_Temp                                             : score 0.05953 (0.00006)
9  /252 Feature map_orig_targets_min_Age_Height_Duration_Heart_Rate_Body_Temp                                  : score 0.05951 (0.00004)
10 /252 Feature map_orig_targets_min_Age_Height_Duration_Heart_Rate                                            : score 0.05955 (0.00008)
11 /252 Feature map_orig_targets_min_Age_Height_Duration                                                       : score 0.05961 (0.00014)
12 /252 Feature map_orig_targets_min_Age_Height_Heart_Rate_Body_Temp                                           : score 0.05951 (0.00005)
13 /252 Feature map_orig_targets_min_Age_Height_Heart_Rate                                                     : score 0.05956 (0.00009)
14 /252 Feature map_orig_targets_min_Age_Height                                                                : score 0.05961 (0.00015)
15 /252 Feature map_orig_targets_min_Age_Height_Weight_Body_Temp                                               : score 0.05957 (0.00010)
16 /252 Feature map_orig_targets_min_Age_Height_Weight_Duration_Body_Temp                                      : score 0.05953 (0.00006)
17 /252 Feature map_orig_targets_min_Age_Height_Weight_Duration_Heart_Rate_Body_Temp                           : score 0.05953 (0.00006)
18 /252 Feature map_orig_targets_min_Age_Height_Weight_Duration_Heart_Rate                                     : score 0.05950 (0.00003)
19 /252 Feature map_orig_targets_min_Age_Height_Weight_Duration                                                : score 0.05953 (0.00006)
20 /252 Feature map_orig_targets_min_Age_Height_Weight_Heart_Rate_Body_Temp                                    : score 0.05951 (0.00004)
21 /252 Feature map_orig_targets_min_Age_Height_Weight_Heart_Rate                                              : score 0.05955 (0.00008)
22 /252 Feature map_orig_targets_min_Age_Height_Weight                                                         : score 0.05958 (0.00011)
23 /252 Feature map_orig_targets_min_Age                                                                       : score 0.05956 (0.00010)
24 /252 Feature map_orig_targets_min_Age_Weight_Body_Temp                                                      : score 0.05956 (0.00009)
25 /252 Feature map_orig_targets_min_Age_Weight_Duration_Body_Temp                                             : score 0.05953 (0.00006)
26 /252 Feature map_orig_targets_min_Age_Weight_Duration_Heart_Rate_Body_Temp                                  : score 0.05952 (0.00005)
27 /252 Feature map_orig_targets_min_Age_Weight_Duration_Heart_Rate                                            : score 0.05951 (0.00004)
28 /252 Feature map_orig_targets_min_Age_Weight_Duration                                                       : score 0.05959 (0.00012)
29 /252 Feature map_orig_targets_min_Age_Weight_Heart_Rate_Body_Temp                                           : score 0.05951 (0.00004)
30 /252 Feature map_orig_targets_min_Age_Weight_Heart_Rate                                                     : score 0.05958 (0.00011)
31 /252 Feature map_orig_targets_min_Age_Weight                                                                : score 0.05959 (0.00012)
32 /252 Feature map_orig_targets_min_Body_Temp                                                                 : score 0.05954 (0.00007)
33 /252 Feature map_orig_targets_min_Duration_Body_Temp                                                        : score 0.05950 (0.00004)
34 /252 Feature map_orig_targets_min_Duration_Heart_Rate_Body_Temp                                             : score 0.05955 (0.00008)
35 /252 Feature map_orig_targets_min_Duration_Heart_Rate                                                       : score 0.05968 (0.00021)
36 /252 Feature map_orig_targets_min_Duration                                                                  : score 0.05953 (0.00007)
37 /252 Feature map_orig_targets_min_Heart_Rate_Body_Temp                                                      : score 0.05963 (0.00017)
38 /252 Feature map_orig_targets_min_Heart_Rate                                                                : score 0.05953 (0.00007)
39 /252 Feature map_orig_targets_min_Height_Body_Temp                                                          : score 0.05965 (0.00018)
40 /252 Feature map_orig_targets_min_Height_Duration_Body_Temp                                                 : score 0.05959 (0.00013)
41 /252 Feature map_orig_targets_min_Height_Duration_Heart_Rate_Body_Temp                                      : score 0.05949 (0.00003)
42 /252 Feature map_orig_targets_min_Height_Duration_Heart_Rate                                                : score 0.05956 (0.00009)
43 /252 Feature map_orig_targets_min_Height_Duration                                                           : score 0.05957 (0.00010)
44 /252 Feature map_orig_targets_min_Height_Heart_Rate_Body_Temp                                               : score 0.05957 (0.00011)
45 /252 Feature map_orig_targets_min_Height_Heart_Rate                                                         : score 0.05952 (0.00006)
46 /252 Feature map_orig_targets_min_Height                                                                    : score 0.05955 (0.00009)
47 /252 Feature map_orig_targets_min_Height_Weight_Body_Temp                                                   : score 0.05957 (0.00010)
48 /252 Feature map_orig_targets_min_Height_Weight_Duration_Body_Temp                                          : score 0.05962 (0.00015)
49 /252 Feature map_orig_targets_min_Height_Weight_Duration_Heart_Rate_Body_Temp                               : score 0.05954 (0.00007)
50 /252 Feature map_orig_targets_min_Height_Weight_Duration_Heart_Rate                                         : score 0.05954 (0.00008)
51 /252 Feature map_orig_targets_min_Height_Weight_Duration                                                    : score 0.05960 (0.00013)
52 /252 Feature map_orig_targets_min_Height_Weight_Heart_Rate_Body_Temp                                        : score 0.05954 (0.00008)
53 /252 Feature map_orig_targets_min_Height_Weight_Heart_Rate                                                  : score 0.05947 (0.00001)
54 /252 Feature map_orig_targets_min_Height_Weight                                                             : score 0.05954 (0.00007)
55 /252 Feature map_orig_targets_min_Sex_Age_Body_Temp                                                         : score 0.05967 (0.00021)
56 /252 Feature map_orig_targets_min_Sex_Age_Duration_Body_Temp                                                : score 0.05960 (0.00013)
57 /252 Feature map_orig_targets_min_Sex_Age_Duration_Heart_Rate_Body_Temp                                     : score 0.05953 (0.00006)
58 /252 Feature map_orig_targets_min_Sex_Age_Duration_Heart_Rate                                               : score 0.05954 (0.00007)
59 /252 Feature map_orig_targets_min_Sex_Age_Duration                                                          : score 0.05964 (0.00018)
60 /252 Feature map_orig_targets_min_Sex_Age_Heart_Rate_Body_Temp                                              : score 0.05953 (0.00006)
61 /252 Feature map_orig_targets_min_Sex_Age_Heart_Rate                                                        : score 0.05958 (0.00011)
62 /252 Feature map_orig_targets_min_Sex_Age_Height_Body_Temp                                                  : score 0.05957 (0.00010)
63 /252 Feature map_orig_targets_min_Sex_Age_Height_Duration_Body_Temp                                         : score 0.05957 (0.00011)
64 /252 Feature map_orig_targets_min_Sex_Age_Height_Duration_Heart_Rate_Body_Temp                              : score 0.05949 (0.00003)
65 /252 Feature map_orig_targets_min_Sex_Age_Height_Duration_Heart_Rate                                        : score 0.05954 (0.00007)
66 /252 Feature map_orig_targets_min_Sex_Age_Height_Duration                                                   : score 0.05964 (0.00018)
67 /252 Feature map_orig_targets_min_Sex_Age_Height_Heart_Rate_Body_Temp                                       : score 0.05952 (0.00005)
68 /252 Feature map_orig_targets_min_Sex_Age_Height_Heart_Rate                                                 : score 0.05961 (0.00014)
69 /252 Feature map_orig_targets_min_Sex_Age_Height                                                            : score 0.05960 (0.00014)
70 /252 Feature map_orig_targets_min_Sex_Age_Height_Weight_Body_Temp                                           : score 0.05961 (0.00014)
71 /252 Feature map_orig_targets_min_Sex_Age_Height_Weight_Duration_Body_Temp                                  : score 0.05952 (0.00005)
72 /252 Feature map_orig_targets_min_Sex_Age_Height_Weight_Duration_Heart_Rate_Body_Temp                       : score 0.05957 (0.00010)
73 /252 Feature map_orig_targets_min_Sex_Age_Height_Weight_Duration_Heart_Rate                                 : score 0.05953 (0.00006)
74 /252 Feature map_orig_targets_min_Sex_Age_Height_Weight_Duration                                            : score 0.05960 (0.00013)
75 /252 Feature map_orig_targets_min_Sex_Age_Height_Weight_Heart_Rate_Body_Temp                                : score 0.05950 (0.00004)
76 /252 Feature map_orig_targets_min_Sex_Age_Height_Weight_Heart_Rate                                          : score 0.05953 (0.00006)
77 /252 Feature map_orig_targets_min_Sex_Age_Height_Weight                                                     : score 0.05955 (0.00008)
78 /252 Feature map_orig_targets_min_Sex_Age                                                                   : score 0.05957 (0.00010)
79 /252 Feature map_orig_targets_min_Sex_Age_Weight_Body_Temp                                                  : score 0.05951 (0.00004)
80 /252 Feature map_orig_targets_min_Sex_Age_Weight_Duration_Body_Temp                                         : score 0.05955 (0.00009)
81 /252 Feature map_orig_targets_min_Sex_Age_Weight_Duration_Heart_Rate_Body_Temp                              : score 0.05955 (0.00008)
82 /252 Feature map_orig_targets_min_Sex_Age_Weight_Duration_Heart_Rate                                        : score 0.05957 (0.00010)
